ID	class	Prob_class	order	Prob_order	family	Prob_family	subfamily	Prob_subfamily	tribe	Prob_tribe	genus	Prob_genus	species	Prob_species
GCOL6889-16		Insecta	1.00	Coleoptera	0.39	Curculionidae	0.13	Apioninae	0.06	Apionini	0.06	Protapion	0.04	Protapion_gracilipes	0.02
GWOSN329-11		Insecta	1.00	Lepidoptera	0.94	Geometridae	0.67	Sterrhinae	0.38	dummy_Sterrhinae	0.38	Idaea	0.26	Idaea_sylvestraria	0.16
FBCOB690-10		Insecta	1.00	Coleoptera	0.71	Staphylinidae	0.60	Pselaphinae	0.52	Trichonychini	0.52	Bibloplectus	0.52	Bibloplectus_ambiguus	0.52
GCOL3145-16		Insecta	1.00	Coleoptera	1.00	Scirtidae	1.00	Scirtinae	1.00	dummy_Scirtinae	1.00	Contacyphon	1.00	Contacyphon_ochraceus	1.00
GMGRE3504-13		Insecta	1.00	Hymenoptera	0.46	Tenthredinidae	0.16	Polycentropodinae	0.12	dummy_Polycentropodinae	0.12	Tenthredo	0.07	Polycentropus_flavomaculatus	0.06
FBCON483-13		Insecta	1.00	Coleoptera	0.51	Staphylinidae	0.21	Staphylininae	0.07	Staphylinini	0.07	Philonthus	0.06	Philonthus_quisquiliarius	0.05
FBSYB275-11		Insecta	1.00	Hymenoptera	1.00	Tenthredinidae	1.00	Nematinae	1.00	dummy_Nematinae	1.00	Euura	1.00	Euura_montana	0.91
GBSYM767-12		Insecta	1.00	Hymenoptera	1.00	Tenthredinidae	1.00	Allantinae	1.00	dummy_Allantinae	1.00	Empria	1.00	Empria_pumila	0.97
FGMLA452-12		Insecta	1.00	Lepidoptera	1.00	Gelechiidae	1.00	Dichomeridinae	1.00	dummy_Dichomeridinae	1.00	Dichomeris	1.00	Dichomeris_derasella	1.00
GBLGC177-12		Insecta	1.00	Lepidoptera	0.97	Geometridae	0.15	dummy_Momphidae	0.11	dummy_Momphidae	0.11	Mompha	0.11	Mompha_sturnipennella	0.10
ODOPE583-11		Insecta	1.00	Lepidoptera	1.00	Depressariidae	1.00	Depressariinae	1.00	dummy_Depressariinae	1.00	Depressaria	1.00	Depressaria_depressana	1.00
FBNE081-11		Insecta	1.00	Coleoptera	0.38	Tachinidae	0.12	Exoristinae	0.08	Hydroporini	0.06	Hydroporus	0.06	Hydroporus_pubescens	0.04
FBCOO904-13		Insecta	1.00	Coleoptera	1.00	Staphylinidae	0.97	Staphylininae	0.97	Staphylinini	0.97	Philonthus	0.97	Philonthus_subvirescens	0.47
GBDTA9895-21		Insecta	1.00	Lepidoptera	0.35	Ichneumonidae	0.18	Spilomelinae	0.04	dummy_Spilomelinae	0.04	Ischnus	0.04	Ischnus_migrator	0.04
BCHYM6558-15		Insecta	1.00	Hymenoptera	0.39	Ichneumonidae	0.16	Leptocerinae	0.05	dummy_Leptocerinae	0.05	Passaloecus	0.05	Anthicus_ater	0.04
NEPTA1880-17		Insecta	1.00	Lepidoptera	0.98	Nepticulidae	0.61	dummy_Nepticulidae	0.61	dummy_Nepticulidae	0.61	Etainia	0.53	Etainia_sericopeza	0.50
GBMIN60771-17		Insecta	0.99	Diptera	0.73	Sciaridae	0.36	dummy_Sciaridae	0.36	dummy_Sciaridae	0.36	Bradysia	0.19	Procladius_simplicistylus	0.10
GCOL2934-16		Insecta	1.00	Coleoptera	0.49	Staphylinidae	0.29	Aleocharinae	0.18	Tachyusini	0.08	Gnypeta	0.08	Gnypeta_carbonaria	0.08
FGMLF749-15		Insecta	1.00	Lepidoptera	1.00	Gelechiidae	1.00	Gelechiinae	1.00	Gelechiini	1.00	Chionodes	1.00	Chionodes_luctuella	1.00
GCOL9707-16		Insecta	1.00	Coleoptera	1.00	Staphylinidae	1.00	Staphylininae	1.00	Staphylinini	1.00	Tasgius	1.00	Tasgius_melanarius	1.00
BCHYM6288-15		Insecta	1.00	Hymenoptera	0.80	Crabronidae	0.62	dummy_Crabronidae	0.57	Oxybelini	0.57	Oxybelus	0.57	Oxybelus_mandibularis	0.36
GWOSR349-11		Insecta	1.00	Lepidoptera	1.00	Geometridae	0.50	Larentiinae	0.47	dummy_Larentiinae	0.35	Cosmorhoe	0.27	Cosmorhoe_ocellata	0.27
FBCOQ205-13		Insecta	1.00	Coleoptera	0.78	Staphylinidae	0.37	Harpalinae	0.21	Staphylinini	0.13	Quedius	0.11	Trechus_secalis	0.07
FBAPB703-09		Insecta	0.99	Hymenoptera	0.91	Megachilidae	0.64	Megachilinae	0.64	Osmiini	0.43	Hoplitis	0.32	Hoplitis_claviventris	0.20
BASYM1116-11		Insecta	1.00	Hymenoptera	1.00	Tenthredinidae	1.00	Allantinae	1.00	dummy_Allantinae	1.00	Allantus	1.00	Allantus_truncatus	0.65
GMGRC1323-13		Insecta	1.00	Diptera	0.82	Tachinidae	0.17	Dexiinae	0.07	Voriini	0.05	Libnotes	0.04	Libnotes_ladogensis	0.04
GWOSK873-11		Insecta	1.00	Lepidoptera	1.00	Sesiidae	1.00	Sesiinae	1.00	Synanthedonini	1.00	Synanthedon	1.00	Synanthedon_spheciformis	1.00
GBDTA10183-21		Insecta	1.00	Diptera	0.58	Cecidomyiidae	0.27	Porricondylinae	0.25	Porricondylini	0.25	Neocolpodia	0.25	Neocolpodia_gukasiani	0.25
GWOSN890-11		Insecta	1.00	Lepidoptera	0.99	Geometridae	0.64	Ennominae	0.34	dummy_Ennominae	0.34	Lycia	0.08	Lycia_lapponaria	0.07
FBLMW225-10		Insecta	1.00	Lepidoptera	1.00	Adelidae	1.00	Nematopogoninae	1.00	dummy_Nematopogoninae	1.00	Nematopogon	1.00	Nematopogon_pilella	1.00
FBLMU129-09		Insecta	1.00	Lepidoptera	1.00	Cosmopterigidae	1.00	Cosmopteriginae	1.00	dummy_Cosmopteriginae	1.00	Limnaecia	1.00	Limnaecia_phragmitella	1.00
ODOPE831-11		Insecta	1.00	Lepidoptera	1.00	Pyralidae	1.00	Phycitinae	1.00	dummy_Phycitinae	1.00	Phycitodes	1.00	Phycitodes_albatella	1.00
GCOL9940-16		Insecta	1.00	Coleoptera	0.79	Staphylinidae	0.71	Aleocharinae	0.68	Hypocyphtini	0.63	Cypha	0.63	Cypha_laeviuscula	0.48
BCHYM2870-14		Insecta	1.00	Hymenoptera	0.94	Tenthredinidae	0.94	Blennocampinae	0.37	dummy_Blennocampinae	0.37	Eutomostethus	0.27	Eutomostethus_luteiventris	0.26
GBLAB1573-14		Insecta	1.00	Lepidoptera	0.91	Gelechiidae	0.30	Gelechiinae	0.14	dummy_Anacampsinae	0.13	Neofaculta	0.13	Neofaculta_infernella	0.12
GBLAC1114-13		Insecta	1.00	Lepidoptera	0.89	Geometridae	0.53	Larentiinae	0.32	dummy_Larentiinae	0.28	Hydrelia	0.08	Hydrelia_sylvata	0.08
FBHAP808-09		Insecta	1.00	Hymenoptera	1.00	Apidae	1.00	Apinae	1.00	Bombini	1.00	Bombus	1.00	Bombus_monticola	1.00
GWORZ515-10		Insecta	1.00	Lepidoptera	1.00	Noctuidae	1.00	Noctuinae	1.00	Noctuini	1.00	Standfussiana	1.00	Standfussiana_lucernea	1.00
GWOSA438-10		Insecta	1.00	Lepidoptera	1.00	Noctuidae	1.00	Noctuinae	1.00	dummy_Noctuinae	1.00	Hadena	1.00	Hadena_confusa	1.00
FBCOA093-10		Insecta	0.98	Coleoptera	0.49	Staphylinidae	0.35	Oxytelinae	0.15	Thinobiini	0.08	Phyllodrepa	0.04	Eurithia_anthophila	0.03
ODOPE709-11		Insecta	1.00	Lepidoptera	0.97	Noctuidae	0.42	Noctuinae	0.36	Tholerini	0.14	Tholera	0.14	Tholera_cespitis	0.12
FBLMW038-10		Insecta	1.00	Lepidoptera	1.00	Argyresthiidae	1.00	dummy_Argyresthiidae	1.00	dummy_Argyresthiidae	1.00	Argyresthia	1.00	Argyresthia_albistria	1.00
GBCOU649-13		Insecta	1.00	Coleoptera	0.50	Melyridae	0.18	Malachiinae	0.15	Malachiini	0.15	Anthocomus	0.12	Anthocomus_rufus	0.12
GMGMW092-20		Insecta	1.00	Hymenoptera	1.00	Ichneumonidae	1.00	Phygadeuontinae	1.00	dummy_Phygadeuontinae	1.00	Amphibulus	1.00	Amphibulus_gracilis	1.00
GBCOF666-13		Insecta	1.00	Hymenoptera	0.28	Tenthredinidae	0.10	Chloropinae	0.06	Apionini	0.04	Pristiphora	0.04	Platycephala_planifrons	0.03
GWORK412-09		Insecta	1.00	Lepidoptera	0.99	Noctuidae	0.95	Noctuinae	0.94	dummy_Noctuinae	0.48	Caradrina	0.42	Caradrina_morpheus	0.35
GCOL11612-16		Insecta	1.00	Coleoptera	0.61	Staphylinidae	0.16	Megatominae	0.08	Megatomini	0.08	Trogoderma	0.07	Trogoderma_glabrum	0.07
GMGMP2514-18		Insecta	1.00	Hymenoptera	0.35	Ichneumonidae	0.15	Exoristinae	0.07	dummy_Phygadeuontinae	0.06	Lestica	0.04	Lestica_alata	0.03
FBLMZ368-12		Insecta	1.00	Lepidoptera	1.00	Gelechiidae	1.00	Gelechiinae	1.00	dummy_Gelechiinae	1.00	Gelechia	1.00	Gelechia_rhombella	1.00
GBLAC1088-13		Insecta	1.00	Lepidoptera	1.00	Geometridae	1.00	Ennominae	1.00	dummy_Ennominae	1.00	Deileptenia	1.00	Deileptenia_ribeata	1.00
GCOL2563-16		Insecta	1.00	Coleoptera	0.59	Chrysomelidae	0.56	Galerucinae	0.53	Alticini	0.52	Phyllotreta	0.52	Phyllotreta_atra	0.37
GBLAD824-14		Insecta	1.00	Lepidoptera	1.00	Noctuidae	1.00	Noctuinae	1.00	Apameini	1.00	Hydraecia	1.00	Hydraecia_micacea	1.00
GBCOG526-13		Insecta	1.00	Coleoptera	1.00	Curculionidae	1.00	Curculioninae	1.00	Mecinini	1.00	Rhinusa	1.00	Rhinusa_antirrhini	1.00
AMTPC088-15		Insecta	1.00	Lepidoptera	1.00	Tortricidae	1.00	Tortricinae	1.00	Cnephasiini	1.00	Cnephasia	1.00	Cnephasia_alticolana	0.92
GMGRD926-13		Insecta	1.00	Hymenoptera	0.76	Ichneumonidae	0.74	Ctenopelmatinae	0.14	dummy_Ctenopelmatinae	0.14	Syrphophilus	0.07	Syrphophilus_bizonarius	0.07
GBDTA10195-21		Insecta	1.00	Diptera	0.35	Geometridae	0.09	Leptocerinae	0.08	dummy_Leptocerinae	0.08	Simulium	0.04	Aprionus_brevitegminis	0.03
MIDGE116-06		Insecta	1.00	Diptera	1.00	Chironomidae	1.00	Chironominae	1.00	Tanytarsini	1.00	Micropsectra	1.00	Micropsectra_logani	1.00
BCHYM2455-14		Insecta	1.00	Hymenoptera	0.64	Crabronidae	0.18	Crabroninae	0.10	Crabronini	0.10	Miscophus	0.07	Crossocerus_lundbladi	0.05
BCFOR762-15		Insecta	1.00	Coleoptera	1.00	Dermestidae	1.00	Dermestinae	1.00	Dermestini	1.00	Dermestes	1.00	Dermestes_maculatus	1.00
FBCAD083-10		Insecta	1.00	Trichoptera	0.70	Limnephilidae	0.40	Limnephilinae	0.40	dummy_Limnephilinae	0.40	Limnephilus	0.28	Goera_pilosa	0.09
GCOL12469-16		Insecta	1.00	Lepidoptera	0.47	Brentidae	0.22	Apioninae	0.22	Apionini	0.22	Taeniapion	0.07	Taeniapion_urticarium	0.07
GWOTI867-12		Insecta	1.00	Lepidoptera	1.00	Geometridae	1.00	Larentiinae	1.00	Eupitheciini	1.00	Eupithecia	1.00	Eupithecia_pimpinellata	1.00
GCOL8569-16		Insecta	1.00	Coleoptera	1.00	Staphylinidae	1.00	Scydmaeninae	1.00	Stenichnini	1.00	Microscydmus	1.00	Microscydmus_minimus	1.00
FBCOK477-13		Insecta	1.00	Coleoptera	0.62	Staphylinidae	0.26	Aleocharinae	0.12	Staphylinini	0.07	Hydraena	0.06	Hydraena_britteni	0.03
GMGMD277-14		Insecta	1.00	Hymenoptera	1.00	Ichneumonidae	1.00	Banchinae	1.00	Atrophini	1.00	Lissonota	1.00	Lissonota_frontalis	1.00
GMGRF3403-13		Insecta	1.00	Hymenoptera	0.94	Ichneumonidae	0.92	Campopleginae	0.60	dummy_Campopleginae	0.60	Dusona	0.56	Dusona_pugillator	0.18
GMGRA714-13		Insecta	1.00	Diptera	1.00	Mycetophilidae	1.00	Mycetophilinae	1.00	Exechiini	1.00	Brachycampta	1.00	Brachycampta_czernyi	1.00
FBARB737-12		Arachnida	0.87	Araneae	0.87	Theridiidae	0.42	dummy_Theridiidae	0.42	dummy_Theridiidae	0.42	Ohlertidion	0.08	Ohlertidion_ohlerti	0.08
FBCOG1576-12		Insecta	1.00	Coleoptera	1.00	Carabidae	1.00	Harpalinae	1.00	Zabrini	1.00	Amara	1.00	Amara_ingenua	1.00
MYFAB366-11		Insecta	0.85	Diptera	0.43	Tachinidae	0.12	Exoristinae	0.05	Suilliini	0.05	Suillia	0.05	Suillia_parva	0.05
FBACA964-10		Insecta	1.00	Hymenoptera	1.00	Crabronidae	1.00	dummy_Crabronidae	1.00	Oxybelini	1.00	Oxybelus	1.00	Oxybelus_mandibularis	0.43
GBSYM983-12		Insecta	1.00	Hymenoptera	1.00	Tenthredinidae	1.00	Nematinae	1.00	dummy_Nematinae	1.00	Pristiphora	1.00	Pristiphora_geniculata	1.00
FBCOP664-13		Insecta	1.00	Coleoptera	0.62	Curculionidae	0.37	Scolytinae	0.12	Hylesinini	0.11	Hylesinus	0.11	Hylesinus_fraxini	0.10
GWOSC933-10		Insecta	1.00	Lepidoptera	0.94	Geometridae	0.48	Ennominae	0.37	dummy_Ennominae	0.37	Laothoe	0.07	Laothoe_populi	0.07
FBLMW224-10		Insecta	1.00	Lepidoptera	1.00	Adelidae	1.00	Nematopogoninae	1.00	dummy_Nematopogoninae	1.00	Nematopogon	1.00	Nematopogon_magna	1.00
GBPSS181-20		Insecta	0.86	Diptera	0.40	Chironomidae	0.10	Orthocladiinae	0.06	dummy_Orthocladiinae	0.06	Corynoneura	0.03	Corynoneura_celeripes	0.03
GCOL9928-16		Insecta	1.00	Coleoptera	0.45	Staphylinidae	0.28	Aleocharinae	0.12	Aleocharini	0.06	Aleochara	0.06	Eusphalerum_sorbicola	0.05
FBACB593-11		Insecta	1.00	Hymenoptera	1.00	Pemphredonidae	1.00	Pemphredoninae	1.00	Pemphredonini	1.00	Pemphredon	1.00	Pemphredon_littoralis	0.96
GCOL1137-16		Insecta	1.00	Coleoptera	0.62	Curculionidae	0.38	Lixinae	0.16	Lixini	0.13	Larinus	0.13	Larinus_sturnus	0.13
GCOL2673-16		Insecta	1.00	Coleoptera	0.53	Staphylinidae	0.17	Galerucinae	0.14	Alticini	0.14	Longitarsus	0.08	Longitarsus_tabidus	0.07
BCHYM2902-14		Insecta	1.00	Hymenoptera	1.00	Cephidae	1.00	Cephinae	1.00	dummy_Cephinae	1.00	Cephus	1.00	Cephus_brachycercus	0.98
FBAPC664-11		Insecta	1.00	Hymenoptera	0.71	Megachilidae	0.54	Megachilinae	0.54	Osmiini	0.44	Hoplitis	0.35	Hoplitis_tuberculata	0.14
GBACU2091-13		Insecta	1.00	Hymenoptera	0.69	Apidae	0.48	Nomadinae	0.27	Nomadini	0.23	Nomada	0.23	Nomada_lathburiana	0.07
AMTPC375-15		Insecta	1.00	Lepidoptera	0.97	Nymphalidae	0.67	Satyrinae	0.65	Satyrini	0.57	Erebia	0.48	Erebia_pandrose	0.30
GMGML1434-14		Insecta	1.00	Hymenoptera	1.00	Ichneumonidae	1.00	Cryptinae	1.00	Cryptini	1.00	Hoplocryptus	1.00	Hoplocryptus_coxator	1.00
MIDGE149-06		Insecta	1.00	Diptera	0.92	Chironomidae	0.89	Chironominae	0.82	Tanytarsini	0.60	Micropsectra	0.41	Micropsectra_calcifontis	0.24
FBLMS056-09		Insecta	1.00	Lepidoptera	1.00	Crambidae	1.00	Pyraustinae	1.00	dummy_Pyraustinae	1.00	Anania	1.00	Anania_lancealis	1.00
FBCON572-13		Insecta	1.00	Coleoptera	0.80	Scarabaeidae	0.35	Aphodiinae	0.35	Aphodiini	0.35	Melinopterus	0.14	Melinopterus_punctatosulcatus	0.09
FBCOB716-10		Insecta	1.00	Coleoptera	0.66	Staphylinidae	0.15	Medeterinae	0.07	Thrypticini	0.07	Thrypticus	0.07	Thrypticus_atomus	0.06
FBSYM481-10		Insecta	1.00	Hymenoptera	0.94	Tenthredinidae	0.87	Nematinae	0.65	dummy_Nematinae	0.65	Euura	0.32	Monostegia_abdominalis	0.07
FBLMU883-09		Insecta	1.00	Lepidoptera	1.00	Tortricidae	1.00	Olethreutinae	1.00	Olethreutini	1.00	Apotomis	1.00	Apotomis_capreana	0.49
FBLMW229-10		Insecta	1.00	Lepidoptera	1.00	Incurvariidae	1.00	Incurvariinae	1.00	dummy_Incurvariinae	1.00	Incurvaria	1.00	Incurvaria_oehlmanniella	1.00
GWOSK611-11		Insecta	1.00	Lepidoptera	0.93	Tortricidae	0.40	Olethreutinae	0.32	Procridini	0.20	Adscita	0.20	Adscita_statices	0.20
GWORU301-10		Insecta	1.00	Lepidoptera	1.00	Erebidae	0.66	Herminiinae	0.59	dummy_Herminiinae	0.59	Pechipogo	0.35	Pechipogo_strigilata	0.35
FBCON715-13		Insecta	1.00	Coleoptera	1.00	Cryptophagidae	1.00	Cryptophaginae	1.00	dummy_Cryptophaginae	1.00	Antherophagus	1.00	Antherophagus_nigricornis	1.00
GBEPT876-14		Insecta	1.00	Ephemeroptera	1.00	Ameletidae	1.00	dummy_Ameletidae	1.00	dummy_Ameletidae	1.00	Ameletus	1.00	Ameletus_inopinatus	1.00
GBMNF27154-22		Insecta	1.00	Diptera	0.95	Syrphidae	0.20	Culicinae	0.20	Aedini	0.20	Aedes	0.20	Aedes_dorsalis	0.14
GDIP3728-22		Insecta	1.00	Diptera	1.00	Chironomidae	1.00	Orthocladiinae	1.00	dummy_Orthocladiinae	1.00	Corynoneura	1.00	Corynoneura_coronata	1.00
BCHYM14827-16		Insecta	1.00	Hymenoptera	0.98	Ichneumonidae	0.96	Orthocentrinae	0.33	dummy_Orthocentrinae	0.33	Gnathochorisis	0.15	Aperileptus_impurus	0.12
GBDTA1433-21		Insecta	0.98	Hymenoptera	0.82	Braconidae	0.70	Microgastrinae	0.70	dummy_Microgastrinae	0.70	Pholetesor	0.70	Pholetesor_ornigis	0.60
GCOL3976-16		Insecta	1.00	Coleoptera	1.00	Elateridae	1.00	Dendrometrinae	1.00	Prosternini	1.00	Selatosomus	1.00	Selatosomus_impressus	1.00
GWOSM091-11		Insecta	1.00	Lepidoptera	0.97	Geometridae	0.45	Ennominae	0.40	dummy_Ennominae	0.40	Ennomos	0.13	Ennomos_erosaria	0.13
FBLMZ234-12		Insecta	1.00	Lepidoptera	1.00	Tortricidae	1.00	Olethreutinae	1.00	Eucosmini	1.00	Epinotia	1.00	Epinotia_rubiginosana	1.00
GBLAA2759-15		Insecta	1.00	Lepidoptera	0.95	Geometridae	0.66	Larentiinae	0.37	dummy_Larentiinae	0.32	Xanthorhoe	0.10	Xanthorhoe_designata	0.09
FBACB529-11		Insecta	1.00	Hymenoptera	1.00	Bembicidae	1.00	Nyssoninae	1.00	Nyssonini	1.00	Nysson	1.00	Nysson_niger	1.00
GBDTA10794-21		Insecta	1.00	Diptera	0.47	Cecidomyiidae	0.26	Micromyinae	0.26	Aprionini	0.24	Aprionus	0.24	Aprionus_betulae	0.21
FBLMZ003-12		Insecta	1.00	Lepidoptera	1.00	Bucculatricidae	1.00	dummy_Bucculatricidae	1.00	dummy_Bucculatricidae	1.00	Bucculatrix	1.00	Bucculatrix_thoracella	1.00
BCHYM17113-18		Insecta	0.91	Hymenoptera	0.58	Megachilidae	0.20	Megachilinae	0.20	Osmiini	0.18	Osmia	0.15	Osmia_leaiana	0.09
FBCOD1073-11		Insecta	1.00	Coleoptera	0.70	Staphylinidae	0.43	Aleocharinae	0.18	Staphylinini	0.16	Quedius	0.16	Cercyon_sternalis	0.06
GBACU268-12		Insecta	0.99	Hymenoptera	0.86	Vespidae	0.59	Eumeninae	0.49	dummy_Eumeninae	0.49	Eumenes	0.48	Eumenes_coronatus	0.18
GWOSR352-11		Insecta	1.00	Lepidoptera	0.99	Geometridae	0.68	Larentiinae	0.32	dummy_Ennominae	0.28	Eupithecia	0.08	Arichanna_melanaria	0.07
GCOL6798-16		Insecta	0.99	Coleoptera	0.62	Nitidulidae	0.36	Meligethinae	0.36	dummy_Meligethinae	0.36	Lamiogethes	0.21	Lamiogethes_difficilis	0.18
GCOL6549-16		Insecta	1.00	Coleoptera	1.00	Curculionidae	1.00	Entiminae	1.00	Polydrusini	1.00	Polydrusus	1.00	Polydrusus_fulvicornis	1.00
BCHYM7306-15		Insecta	0.98	Hymenoptera	0.83	Braconidae	0.63	Microgastrinae	0.63	dummy_Microgastrinae	0.63	Pholetesor	0.63	Pholetesor_ornigis	0.36
FBCOK483-13		Insecta	1.00	Coleoptera	0.50	Staphylinidae	0.12	Aleocharinae	0.10	Athetini	0.08	Atheta	0.06	Rutpela_maculata	0.06
GBLAB309-13		Insecta	1.00	Lepidoptera	0.99	Noctuidae	0.52	Noctuinae	0.42	dummy_Depressariinae	0.17	Depressaria	0.16	Depressaria_pulcherrimella	0.15
ODOPE722-11		Insecta	1.00	Lepidoptera	0.87	Tortricidae	0.38	Olethreutinae	0.20	Archipini	0.15	Ancylis	0.07	Lozotaenia_forsterana	0.05
FBACA055-10		Insecta	1.00	Hymenoptera	1.00	Crabronidae	1.00	Crabroninae	1.00	Crabronini	1.00	Crossocerus	1.00	Crossocerus_heydeni	0.99
FBLMW138-10		Insecta	1.00	Lepidoptera	0.99	Lypusidae	0.26	Chimabachinae	0.26	dummy_Chimabachinae	0.26	Diurnea	0.24	Diurnea_lipsiella	0.24
GCOL9980-16		Insecta	1.00	Coleoptera	1.00	Staphylinidae	1.00	Paederinae	1.00	Lathrobiini	1.00	Lathrobium	1.00	Lathrobium_geminum	1.00
FBLMW039-10		Insecta	1.00	Lepidoptera	1.00	Argyresthiidae	1.00	dummy_Argyresthiidae	1.00	dummy_Argyresthiidae	1.00	Argyresthia	1.00	Argyresthia_pruniella	1.00
GMGMP7402-18		Insecta	0.95	Hymenoptera	0.74	Braconidae	0.60	Aphidiinae	0.58	Aphidiini	0.58	Aphidius	0.58	Aphidius_eadyi	0.58
GBCM5012-17		Insecta	0.94	Diptera	0.62	Chironomidae	0.18	dummy_Sciaridae	0.12	dummy_Sciaridae	0.12	Corynoptera	0.09	Corynoptera_trepida	0.09
GBMYR1073-15		Insecta	0.99	Lepidoptera	0.57	Geometridae	0.14	Olethreutinae	0.11	dummy_Gracillariinae	0.07	Calybites	0.07	Calybites_phasianipennella	0.07
BCHYM1317-13		Insecta	1.00	Hymenoptera	0.85	Halictidae	0.72	Halictinae	0.72	Halictini	0.72	Lasioglossum	0.70	Lasioglossum_villosulum	0.35
GMGRF2695-13		Insecta	1.00	Diptera	1.00	Anthomyiidae	1.00	dummy_Anthomyiidae	1.00	dummy_Anthomyiidae	1.00	Delia	1.00	Delia_lophota	0.99
FBCOG1021-12		Insecta	1.00	Coleoptera	0.91	Staphylinidae	0.71	Staphylininae	0.57	Staphylinini	0.54	Quedius	0.51	Quedius_fuliginosus	0.37
FBAPB610-09		Insecta	1.00	Hymenoptera	1.00	Colletidae	1.00	Hylaeinae	1.00	Hylaeini	1.00	Hylaeus	1.00	Hylaeus_pfankuchi	0.95
GMGRE1455-13		Insecta	1.00	Hymenoptera	1.00	Ichneumonidae	1.00	Campopleginae	1.00	dummy_Campopleginae	1.00	Campoplex	1.00	Campoplex_difformis	1.00
FBORT079-09		Insecta	0.99	Lepidoptera	0.46	Tortricidae	0.07	Oecophorinae	0.06	dummy_Oecophorinae	0.06	Denisia	0.06	Microsoma_exiguum	0.05
BCHYM7592-15		Insecta	1.00	Hymenoptera	0.80	Eulophidae	0.40	Eulophinae	0.39	dummy_Eulophinae	0.39	Pnigalio	0.34	Pnigalio_pectinicornis	0.29
GWORZ538-10		Insecta	1.00	Lepidoptera	1.00	Noctuidae	1.00	Noctuinae	1.00	dummy_Noctuinae	1.00	Caradrina	1.00	Caradrina_clavipalpis	0.99
FBLMT708-09		Insecta	1.00	Lepidoptera	1.00	Gelechiidae	1.00	Anacampsinae	1.00	dummy_Anacampsinae	1.00	Mesophleps	1.00	Mesophleps_silacella	1.00
MIDGE024-06		Insecta	1.00	Diptera	0.90	Chironomidae	0.50	Orthocladiinae	0.19	dummy_Orthocladiinae	0.19	Sylvicola	0.09	Sylvicola_cinctus	0.07
FBAPC359-10		Insecta	1.00	Hymenoptera	1.00	Megachilidae	1.00	Megachilinae	1.00	Osmiini	1.00	Osmia	1.00	Osmia_uncinata	1.00
FBCOB441-10		Insecta	1.00	Coleoptera	0.60	Staphylinidae	0.48	Aleocharinae	0.31	Athetini	0.11	Atheta	0.05	Drino_vicina	0.04
GWOSK887-11		Insecta	1.00	Lepidoptera	1.00	Noctuidae	0.94	Heliothinae	0.73	dummy_Heliothinae	0.73	Heliothis	0.73	Heliothis_viriplaca	0.71
FBCOG1389-12		Insecta	1.00	Coleoptera	0.46	Staphylinidae	0.13	Meligethinae	0.07	dummy_Meligethinae	0.07	Eupithecia	0.06	Pria_dulcamarae	0.04
GMGMQ1120-18		Insecta	1.00	Diptera	0.90	Mycetophilidae	0.60	Mycetophilinae	0.56	Mycetophilini	0.54	Mycetophila	0.40	Mycetophila_flava	0.11
GMGMQ168-18		Insecta	1.00	Hemiptera	1.00	Anthocoridae	1.00	dummy_Anthocoridae	1.00	Anthocorini	1.00	Anthocoris	1.00	Anthocoris_gallarumulmi	1.00
GWOSN595-11		Insecta	1.00	Lepidoptera	0.99	Geometridae	0.62	Larentiinae	0.58	Eupitheciini	0.40	Eupithecia	0.40	Eupithecia_absinthiata	0.05
GMGMP8381-18		Insecta	1.00	Hymenoptera	0.96	Ichneumonidae	0.95	Phygadeuontinae	0.59	dummy_Phygadeuontinae	0.59	Mesoleptus	0.27	Mesoleptus_pronus	0.19
GCOL2723-16		Insecta	1.00	Coleoptera	0.41	Chrysomelidae	0.17	Galerucinae	0.12	Alticini	0.12	Phyllotreta	0.06	Phyllotreta_nigripes	0.04
GCOL5567-16		Insecta	1.00	Coleoptera	1.00	Carabidae	1.00	Harpalinae	1.00	Zabrini	1.00	Amara	1.00	Amara_montivaga	1.00
BCHYM6115-15		Insecta	0.99	Hymenoptera	0.89	Eulophidae	0.43	Tetrastichinae	0.29	dummy_Tetrastichinae	0.29	Baryscapus	0.29	Baryscapus_pallidae	0.29
GMGRE3110-13		Insecta	1.00	Hymenoptera	0.78	Ichneumonidae	0.76	Campopleginae	0.21	dummy_Campopleginae	0.21	Coleophora	0.12	Campodorus_liosternus	0.07
GMGRC2805-13		Insecta	0.99	Diptera	0.73	Mycetophilidae	0.15	Mycetophilinae	0.10	dummy_Orthocladiinae	0.07	Simulium	0.05	Greenomyia_baikalica	0.03
GMGRE2466-13		Insecta	1.00	Diptera	0.78	Tachinidae	0.23	Exoristinae	0.13	dummy_Phorinae	0.11	Diplonevra	0.06	Harpalus_luteicornis	0.06
GBACU3134-13		Insecta	1.00	Hymenoptera	0.67	Vespidae	0.55	Eumeninae	0.54	dummy_Eumeninae	0.54	Eumenes	0.54	Eumenes_pedunculatus	0.36
NOEPT199-13		Insecta	1.00	Diptera	0.62	Capniidae	0.14	dummy_Capniidae	0.14	dummy_Capniidae	0.14	Capnia	0.14	Capnia_atra	0.14
GBCOL453-12		Insecta	1.00	Coleoptera	0.49	Melyridae	0.18	Malachiinae	0.16	Malachiini	0.16	Anthocomus	0.15	Anthocomus_rufus	0.15
