ID	class	Prob_class	order	Prob_order	family	Prob_family	subfamily	Prob_subfamily	genus	Prob_genus
GCOL9519-16	Insecta	1.00	Coleoptera	1.00	Staphylinidae	1.00	Aleocharinae	1.00	Atheta	1.00
GCOL9533-16	Insecta	1.00	Coleoptera	0.60	Curculionidae	0.23	Aleocharinae	0.07	Rhantus	0.03
GCOL9544-16	Insecta	1.00	Coleoptera	0.72	Staphylinidae	0.40	Paederinae	0.26	Paederus	0.24
GCOL9506-16	Insecta	1.00	Coleoptera	0.92	Curculionidae	0.88	Scolytinae	0.88	Hylastes	0.86
GCOL9546-16	Insecta	0.99	Coleoptera	0.70	Staphylinidae	0.39	Paederinae	0.21	Paederus	0.20
GCOL9557-16	Insecta	1.00	Coleoptera	0.48	Staphylinidae	0.10	Eristalinae	0.05	Rhagonycha	0.03
GCOL9663-16	Insecta	1.00	Coleoptera	1.00	Staphylinidae	1.00	Tachyporinae	1.00	Sepedophilus	1.00
GCOL9666-16	Insecta	1.00	Coleoptera	1.00	Staphylinidae	1.00	Omaliinae	1.00	Arpedium	1.00
GCOL9684-16	Insecta	1.00	Coleoptera	1.00	Staphylinidae	1.00	Staphylininae	1.00	Quedius	1.00
GCOL9686-16	Insecta	1.00	Coleoptera	1.00	Staphylinidae	1.00	Omaliinae	1.00	Olophrum	1.00
GCOL9556-16	Insecta	1.00	Coleoptera	0.50	Chrysomelidae	0.07	Mycetophaginae	0.04	Litargus	0.03
GCOL9707-16	Insecta	1.00	Coleoptera	1.00	Staphylinidae	1.00	Staphylininae	1.00	Tasgius	1.00
GCOL9727-16	Insecta	1.00	Coleoptera	0.75	Staphylinidae	0.52	Aleocharinae	0.48	Atheta	0.27
GCOL9748-16	Insecta	1.00	Coleoptera	0.65	Staphylinidae	0.30	Leiodinae	0.20	Agathidium	0.17
GCOL9795-16	Insecta	1.00	Coleoptera	1.00	Staphylinidae	1.00	Aleocharinae	1.00	Gyrophaena	1.00
GCOL9695-16	Insecta	1.00	Coleoptera	1.00	Staphylinidae	1.00	Staphylininae	1.00	Philonthus	1.00
GCOL9810-16	Insecta	1.00	Coleoptera	0.58	Staphylinidae	0.30	Aleocharinae	0.18	Atheta	0.06
GCOL9811-16	Insecta	1.00	Coleoptera	1.00	Curculionidae	1.00	Entiminae	1.00	Romualdius	1.00
GCOL9825-16	Insecta	1.00	Coleoptera	1.00	Carabidae	1.00	Harpalinae	1.00	Panagaeus	1.00
GCOL9839-16	Insecta	1.00	Diptera	0.41	Syrphidae	0.17	Eristalinae	0.11	Platycheirus	0.04
GCOL9844-16	Insecta	1.00	Coleoptera	0.56	Curculionidae	0.34	Entiminae	0.24	Otiorhynchus	0.16
GCOL9867-16	Insecta	1.00	Coleoptera	1.00	Staphylinidae	1.00	Aleocharinae	1.00	Myllaena	1.00
GCOL9834-16	Insecta	1.00	Coleoptera	0.58	Curculionidae	0.38	Entiminae	0.22	Otiorhynchus	0.17
GCOL9872-16	Insecta	1.00	Coleoptera	1.00	Staphylinidae	1.00	Paederinae	1.00	Lathrobium	1.00
GCOL9873-16	Insecta	1.00	Coleoptera	1.00	Staphylinidae	1.00	Paederinae	1.00	Astenus	1.00
GCOL9874-16	Insecta	1.00	Coleoptera	0.87	Staphylinidae	0.75	Aleocharinae	0.62	Aleochara	0.55
GCOL9870-16	Insecta	1.00	Coleoptera	1.00	Staphylinidae	1.00	Aleocharinae	1.00	Myllaena	1.00
GCOL9877-16	Insecta	1.00	Coleoptera	0.66	Staphylinidae	0.55	Scydmaeninae	0.50	Euconnus	0.50
GCOL9875-16	Insecta	1.00	Coleoptera	0.85	Staphylinidae	0.76	Aleocharinae	0.75	Cypha	0.66
GCOL9897-16	Insecta	1.00	Coleoptera	1.00	Cryptophagidae	1.00	Atomariinae	1.00	Atomaria	1.00
GCOL9881-16	Insecta	1.00	Coleoptera	0.67	Staphylinidae	0.51	Scydmaeninae	0.49	Euconnus	0.49
GCOL9928-16	Insecta	1.00	Coleoptera	0.64	Staphylinidae	0.25	Aleocharinae	0.11	Agonum	0.04
GCOL9917-16	Insecta	1.00	Coleoptera	1.00	Dytiscidae	1.00	Agabinae	1.00	Agabus	1.00
GCOL988-16	Insecta	1.00	Coleoptera	1.00	Gyrinidae	1.00	Gyrininae	1.00	Gyrinus	1.00
GCOL9884-16	Insecta	1.00	Coleoptera	1.00	Cryptophagidae	1.00	Atomariinae	1.00	Atomaria	1.00
GCOL9965-16	Insecta	1.00	Coleoptera	0.69	Staphylinidae	0.29	Aleocharinae	0.09	Tachyporus	0.04
GCOL9933-16	Insecta	1.00	Coleoptera	0.82	Staphylinidae	0.73	Aleocharinae	0.71	Cypha	0.64
GCOL9940-16	Insecta	1.00	Coleoptera	0.94	Staphylinidae	0.88	Aleocharinae	0.87	Cypha	0.75
GCOL9980-16	Insecta	1.00	Coleoptera	1.00	Staphylinidae	1.00	Paederinae	1.00	Lathrobium	1.00
GCOL9996-16	Insecta	1.00	Coleoptera	0.46	Curculionidae	0.25	Dryophthorinae	0.08	Sitophilus	0.08
GCOL9986-16	Insecta	1.00	Coleoptera	1.00	Staphylinidae	1.00	Mycetoporinae	1.00	Ischnosoma	1.00
GCRU090-18	Insecta	0.98	Coleoptera	0.47	Staphylinidae	0.18	Aleocharinae	0.06	Salpingus	0.04
GCRU123-18	Insecta	0.94	Diptera	0.44	Staphylinidae	0.12	Coleophorinae	0.05	Coleophora	0.05
GCOL9998-16	Insecta	1.00	Coleoptera	0.58	Curculionidae	0.31	Ceutorhynchinae	0.06	Sitophilus	0.06
GCRU124-18	Insecta	0.95	Diptera	0.50	Chironomidae	0.15	Chironominae	0.08	Fannia	0.03
GCRU091-18	Insecta	0.99	Coleoptera	0.43	Staphylinidae	0.08	Mycetophilinae	0.06	Coccinella	0.02
GCRU167-18	Insecta	0.92	Diptera	0.36	Chironomidae	0.18	Chironominae	0.09	Polypedilum	0.05
GCRU125-18	Insecta	0.95	Diptera	0.37	Chironomidae	0.11	Chironominae	0.08	Coleophora	0.06
GCRU126-18	Insecta	0.94	Diptera	0.42	Staphylinidae	0.15	Orthocladiinae	0.05	Tachyporus	0.04
GCOLB001-17	Insecta	1.00	Coleoptera	0.81	Nitidulidae	0.23	Epuraeinae	0.18	Epuraea	0.18
GCRU168-18	Insecta	0.89	Coleoptera	0.29	Chironomidae	0.16	Chironominae	0.11	Polypedilum	0.04
GCRU181-18	Insecta	0.85	Diptera	0.49	Staphylinidae	0.09	dummy_Linyphiidae	0.06	Tipula	0.06
GCRU187-18	Insecta	0.96	Diptera	0.42	Chironomidae	0.11	Chironominae	0.07	Coleophora	0.06
GCRU358-18	Insecta	0.86	Diptera	0.45	Chironomidae	0.09	dummy_Linyphiidae	0.08	Hygrotus	0.03
GCRU359-18	Insecta	0.89	Diptera	0.40	Dytiscidae	0.09	Hydroporinae	0.09	Cordilura	0.04
GCRU364-18	Insecta	0.86	Diptera	0.39	Linyphiidae	0.09	dummy_Linyphiidae	0.09	Hygrotus	0.06
GCRU377-18	Insecta	0.82	Diptera	0.57	Chironomidae	0.14	Orthocladiinae	0.09	Tipula	0.06
GCRU393-18	Insecta	0.85	Diptera	0.47	Chironomidae	0.14	Orthocladiinae	0.09	Tipula	0.04
GCRU401-18	Insecta	0.86	Diptera	0.44	Chironomidae	0.15	Orthocladiinae	0.07	Tipula	0.04
GDIP005-18	Insecta	1.00	Diptera	1.00	Pediciidae	1.00	Pediciinae	1.00	Dicranota	1.00
GCRU354-18	Insecta	0.95	Coleoptera	0.37	Chironomidae	0.13	Orthocladiinae	0.08	Smittia	0.03
GDIP007-18	Insecta	1.00	Diptera	1.00	Pediciidae	1.00	Pediciinae	1.00	Dicranota	1.00
GDIP019-18	Insecta	1.00	Diptera	1.00	Pediciidae	1.00	Pediciinae	1.00	Dicranota	1.00
GDIP020-18	Insecta	1.00	Diptera	1.00	Pediciidae	1.00	Pediciinae	1.00	Dicranota	1.00
GDIP023-18	Insecta	1.00	Diptera	1.00	Pediciidae	1.00	Pediciinae	1.00	Dicranota	1.00
GCRU372-18	Insecta	1.00	Diptera	0.48	Chironomidae	0.17	Chironominae	0.10	Hydroporus	0.05
GDIP1829-21	Insecta	1.00	Diptera	1.00	Syrphidae	1.00	Eristalinae	1.00	Pelecocera	0.99
GDIP1946-21	Insecta	1.00	Diptera	1.00	Syrphidae	1.00	Eristalinae	1.00	Pelecocera	1.00
GDIP2008-21	Insecta	1.00	Diptera	1.00	Syrphidae	1.00	Eristalinae	1.00	Pelecocera	1.00
GDIP2140-21	Insecta	1.00	Diptera	1.00	Syrphidae	1.00	Eristalinae	1.00	Pelecocera	1.00
GDIP21513-23	Insecta	1.00	Diptera	1.00	Tachinidae	1.00	Tachininae	1.00	Leskia	1.00
GDIP21548-23	Insecta	1.00	Diptera	1.00	Muscidae	1.00	Coenosiinae	1.00	Coenosia	1.00
GDIP21594-23	Insecta	1.00	Diptera	1.00	Anthomyiidae	1.00	Anthomyiinae	1.00	Anthomyia	1.00
GDIP21564-23	Insecta	1.00	Diptera	0.94	Sepsidae	0.38	Sepsinae	0.38	Sepsis	0.38
GDIP21596-23	Insecta	1.00	Diptera	1.00	Tachinidae	1.00	Phasiinae	1.00	Gymnosoma	1.00
GDIP21627-23	Insecta	1.00	Diptera	1.00	Muscidae	1.00	Muscinae	1.00	Morellia	1.00
GDIP21554-23	Insecta	1.00	Diptera	0.93	Sepsidae	0.39	Sepsinae	0.39	Sepsis	0.39
GDIP21632-23	Insecta	1.00	Diptera	1.00	Tachinidae	1.00	Dexiinae	1.00	Freraea	1.00
GDIP21418-23	Insecta	1.00	Diptera	1.00	Polleniidae	1.00	dummy_Polleniidae	1.00	Pollenia	1.00
GDIP21644-23	Insecta	1.00	Diptera	1.00	Anthomyiidae	1.00	Anthomyiinae	1.00	Anthomyia	1.00
GDIP21641-23	Insecta	1.00	Diptera	1.00	Sarcophagidae	0.90	Sarcophaginae	0.90	Sarcophaga	0.90
GDIP21677-23	Insecta	1.00	Diptera	1.00	Tachinidae	1.00	Phasiinae	1.00	Gymnosoma	1.00
GDIP22194-23	Insecta	0.99	Diptera	0.80	Mycetophilidae	0.09	Psychodinae	0.09	Pneumia	0.05
GDIP22203-23	Insecta	1.00	Diptera	0.70	Tachinidae	0.10	Beridinae	0.06	Beris	0.06
GDIP3365-21	Insecta	1.00	Diptera	1.00	Syrphidae	1.00	Eristalinae	1.00	Pelecocera	1.00
GDIP3529-22	Insecta	1.00	Diptera	1.00	Chironomidae	1.00	Chironominae	1.00	Parachironomus	1.00
GDIP3354-21	Insecta	1.00	Diptera	1.00	Syrphidae	1.00	Eristalinae	1.00	Pelecocera	1.00
GDIP3531-22	Insecta	1.00	Diptera	1.00	Chironomidae	1.00	Chironominae	1.00	Kiefferulus	1.00
GDIP3534-22	Insecta	1.00	Diptera	1.00	Chironomidae	1.00	Chironominae	1.00	Paratanytarsus	1.00
GDIP22229-23	Insecta	0.99	Diptera	0.68	Muscidae	0.12	Harpalinae	0.07	Mycetophila	0.05
GDIP3535-22	Insecta	1.00	Diptera	1.00	Chironomidae	1.00	Chironominae	1.00	Cladopelma	1.00
GDIP3537-22	Insecta	1.00	Diptera	1.00	Chironomidae	1.00	Chironominae	1.00	Kiefferulus	1.00
GDIP22210-23	Insecta	1.00	Diptera	0.84	Chironomidae	0.11	Orthocladiinae	0.09	Hilara	0.04
GDIP3543-22	Insecta	1.00	Diptera	1.00	Chironomidae	1.00	Chironominae	1.00	Glyptotendipes	1.00
GDIP3555-22	Insecta	1.00	Diptera	1.00	Chironomidae	1.00	Chironominae	1.00	Cryptochironomus	1.00
GDIP3560-22	Insecta	1.00	Diptera	1.00	Chironomidae	1.00	Chironominae	1.00	Rheotanytarsus	1.00
GDIP3561-22	Insecta	1.00	Diptera	1.00	Chironomidae	1.00	Chironominae	1.00	Tanytarsus	1.00
GDIP3562-22	Insecta	1.00	Diptera	1.00	Chironomidae	1.00	Chironominae	1.00	Endochironomus	1.00
GDIP3569-22	Insecta	1.00	Diptera	0.95	Chironomidae	0.67	Tanypodinae	0.53	Ablabesmyia	0.51
GDIP3573-22	Insecta	1.00	Diptera	1.00	Chironomidae	1.00	Chironominae	1.00	Chironomus	1.00
GDIP3577-22	Insecta	1.00	Diptera	1.00	Chironomidae	1.00	Chironominae	1.00	Endochironomus	1.00
GDIP3592-22	Insecta	1.00	Diptera	1.00	Chironomidae	1.00	Tanypodinae	1.00	Ablabesmyia	1.00
GDIP3609-22	Insecta	1.00	Diptera	1.00	Chironomidae	1.00	Chironominae	1.00	Chironomus	1.00
GDIP3572-22	Insecta	1.00	Diptera	0.96	Chironomidae	0.95	Chironominae	0.94	Chironomus	0.87
GDIP3593-22	Insecta	1.00	Diptera	0.95	Chironomidae	0.69	Orthocladiinae	0.61	Cricotopus	0.49
GDIP3616-22	Insecta	1.00	Diptera	0.99	Chironomidae	0.84	Orthocladiinae	0.80	Pseudosmittia	0.75
GDIP3563-22	Insecta	1.00	Diptera	1.00	Chironomidae	1.00	Chironominae	1.00	Cryptochironomus	1.00
GDIP3619-22	Insecta	1.00	Diptera	0.79	Chironomidae	0.50	Chironominae	0.48	Paratanytarsus	0.20
GDIP3620-22	Insecta	1.00	Diptera	1.00	Chironomidae	1.00	Chironominae	1.00	Cryptochironomus	1.00
GDIP3625-22	Insecta	1.00	Diptera	1.00	Chironomidae	1.00	Orthocladiinae	1.00	Psectrocladius	1.00
GDIP3635-22	Insecta	1.00	Diptera	1.00	Chironomidae	1.00	Chironominae	1.00	Cladopelma	0.96
GDIP3623-22	Insecta	1.00	Diptera	1.00	Chironomidae	1.00	Chironominae	1.00	Harnischia	1.00
GDIP3632-22	Insecta	1.00	Diptera	1.00	Chironomidae	1.00	Tanypodinae	1.00	Ablabesmyia	1.00
GDIP3638-22	Insecta	1.00	Diptera	1.00	Chironomidae	0.99	Chironominae	0.99	Cladopelma	0.96
GDIP3639-22	Insecta	1.00	Diptera	1.00	Chironomidae	1.00	Orthocladiinae	1.00	Cricotopus	1.00
GDIP3621-22	Insecta	1.00	Diptera	1.00	Chironomidae	1.00	Chironominae	1.00	Endochironomus	1.00
GDIP3644-22	Insecta	1.00	Diptera	1.00	Chironomidae	1.00	Orthocladiinae	1.00	Nanocladius	1.00
GDIP3642-22	Insecta	1.00	Diptera	0.94	Chironomidae	0.68	Tanypodinae	0.53	Ablabesmyia	0.49
GDIP3647-22	Insecta	1.00	Diptera	1.00	Chironomidae	1.00	Orthocladiinae	1.00	Corynoneura	1.00
GDIP3654-22	Insecta	1.00	Diptera	1.00	Chironomidae	1.00	Chironominae	1.00	Benthalia	1.00
GDIP3637-22	Insecta	1.00	Diptera	1.00	Chironomidae	1.00	Chironominae	1.00	Tanytarsus	1.00
GDIP3655-22	Insecta	1.00	Diptera	1.00	Chironomidae	1.00	Chironominae	1.00	Glyptotendipes	1.00
GDIP3664-22	Insecta	1.00	Diptera	1.00	Chironomidae	1.00	Chironominae	1.00	Cryptochironomus	1.00
GDIP3662-22	Insecta	1.00	Diptera	0.91	Chironomidae	0.57	Tanypodinae	0.32	Procladius	0.23
GDIP3669-22	Insecta	1.00	Diptera	0.92	Chironomidae	0.71	Orthocladiinae	0.64	Psectrocladius	0.27
GDIP3666-22	Insecta	1.00	Diptera	1.00	Chironomidae	1.00	Chironominae	1.00	Chironomus	0.77
GDIP3672-22	Insecta	1.00	Diptera	0.80	Chironomidae	0.57	Chironominae	0.50	Polypedilum	0.20
GDIP3673-22	Insecta	1.00	Diptera	1.00	Chironomidae	1.00	Chironominae	1.00	Rheotanytarsus	1.00
GDIP3677-22	Insecta	1.00	Diptera	1.00	Chironomidae	1.00	Orthocladiinae	1.00	Psectrocladius	1.00
GDIP3678-22	Insecta	1.00	Diptera	0.80	Chironomidae	0.47	Chironominae	0.43	Paratanytarsus	0.20
GDIP3687-22	Insecta	1.00	Diptera	1.00	Chironomidae	1.00	Chironominae	1.00	Chironomus	1.00
GDIP3683-22	Insecta	1.00	Diptera	1.00	Chironomidae	1.00	Chironominae	1.00	Cladopelma	0.95
GDIP3686-22	Insecta	1.00	Diptera	0.66	Chironomidae	0.21	Chironominae	0.15	Tanytarsus	0.04
GDIP3679-22	Insecta	1.00	Diptera	1.00	Chironomidae	1.00	Chironominae	1.00	Chironomus	1.00
GDIP3663-22	Insecta	1.00	Diptera	1.00	Chironomidae	1.00	Chironominae	1.00	Glyptotendipes	1.00
GDIP3698-22	Insecta	1.00	Diptera	1.00	Chironomidae	1.00	Orthocladiinae	1.00	Smittia	1.00
GDIP3688-22	Insecta	1.00	Diptera	1.00	Chironomidae	1.00	Orthocladiinae	1.00	Psectrocladius	1.00
GDIP3692-22	Insecta	1.00	Diptera	0.69	Chironomidae	0.27	Chironominae	0.12	Cricotopus	0.08
GDIP3701-22	Insecta	1.00	Diptera	1.00	Chironomidae	1.00	Orthocladiinae	1.00	Smittia	1.00
GDIP3707-22	Insecta	1.00	Diptera	0.89	Chironomidae	0.59	Tanypodinae	0.37	Procladius	0.26
GDIP3712-22	Insecta	1.00	Diptera	1.00	Chironomidae	1.00	Orthocladiinae	1.00	Metriocnemus	1.00
GDIP3715-22	Insecta	1.00	Diptera	1.00	Chironomidae	1.00	Chironominae	1.00	Tanytarsus	1.00
GDIP3710-22	Insecta	1.00	Diptera	0.70	Chironomidae	0.37	Chironominae	0.34	Paratanytarsus	0.17
GDIP3703-22	Insecta	1.00	Diptera	1.00	Chironomidae	1.00	Chironominae	1.00	Cladopelma	1.00
GDIP3716-22	Insecta	1.00	Diptera	1.00	Chironomidae	1.00	Chironominae	1.00	Chironomus	0.92
GDIP3717-22	Insecta	1.00	Diptera	1.00	Chironomidae	1.00	Chironominae	1.00	Parachironomus	1.00
GDIP3718-22	Insecta	1.00	Diptera	1.00	Chironomidae	1.00	Chironominae	1.00	Tanytarsus	1.00
GDIP3721-22	Insecta	1.00	Diptera	1.00	Chironomidae	1.00	Chironominae	1.00	Glyptotendipes	1.00
GDIP3720-22	Insecta	1.00	Diptera	1.00	Chironomidae	1.00	Chironominae	1.00	Parachironomus	1.00
GDIP3709-22	Insecta	1.00	Diptera	0.75	Chironomidae	0.44	Orthocladiinae	0.22	Bryophaenocladius	0.05
GDIP3725-22	Insecta	1.00	Diptera	1.00	Chironomidae	1.00	Chironominae	1.00	Tanytarsus	1.00
GDIP3719-22	Insecta	1.00	Diptera	1.00	Chironomidae	1.00	Chironominae	1.00	Parachironomus	1.00
GDIP3727-22	Insecta	1.00	Diptera	1.00	Chironomidae	1.00	Orthocladiinae	1.00	Corynoneura	1.00
GDIP3728-22	Insecta	1.00	Diptera	1.00	Chironomidae	1.00	Orthocladiinae	1.00	Corynoneura	1.00
GDIP3722-22	Insecta	1.00	Diptera	1.00	Chironomidae	1.00	Chironominae	1.00	Kiefferulus	1.00
GDIP3729-22	Insecta	1.00	Diptera	1.00	Chironomidae	1.00	Chironominae	1.00	Kiefferulus	1.00
GDIP3730-22	Insecta	0.98	Diptera	0.61	Chironomidae	0.40	Chironominae	0.28	Polypedilum	0.06
GDIP3746-22	Insecta	1.00	Diptera	1.00	Chironomidae	1.00	Orthocladiinae	1.00	Psectrocladius	1.00
GDIP3752-22	Insecta	1.00	Diptera	1.00	Chironomidae	1.00	Tanypodinae	1.00	Ablabesmyia	1.00
GDIP3760-22	Insecta	1.00	Diptera	1.00	Chironomidae	1.00	Orthocladiinae	1.00	Psectrocladius	1.00
GDIP3769-22	Insecta	1.00	Diptera	1.00	Chironomidae	1.00	Chironominae	1.00	Tanytarsus	1.00
GDIP3770-22	Insecta	1.00	Diptera	1.00	Chironomidae	1.00	Chironominae	1.00	Parachironomus	1.00
GDIP3731-22	Insecta	1.00	Diptera	1.00	Chironomidae	1.00	Chironominae	1.00	Paratanytarsus	1.00
GDIP3777-22	Insecta	1.00	Diptera	1.00	Chironomidae	1.00	Tanypodinae	1.00	Procladius	1.00
GDIP3763-22	Insecta	1.00	Diptera	1.00	Chironomidae	1.00	Chironominae	1.00	Tanytarsus	1.00
GDIP3773-22	Insecta	1.00	Diptera	1.00	Chironomidae	1.00	Tanypodinae	1.00	Procladius	1.00
GDIP3767-22	Insecta	1.00	Diptera	1.00	Chironomidae	1.00	Chironominae	1.00	Chironomus	0.83
GDIP3789-22	Insecta	1.00	Diptera	0.99	Chironomidae	0.98	Chironominae	0.98	Rheotanytarsus	0.98
GDIP3795-22	Insecta	1.00	Diptera	0.99	Chironomidae	0.99	Chironominae	0.99	Rheotanytarsus	0.99
GDIP3798-22	Insecta	1.00	Diptera	0.99	Chironomidae	0.99	Chironominae	0.99	Paracladopelma	0.99
GDIP3791-22	Insecta	1.00	Diptera	0.72	Chironomidae	0.34	Chironominae	0.26	Tanytarsus	0.08
GDIP3794-22	Insecta	1.00	Diptera	0.75	Chironomidae	0.33	Chironominae	0.20	Tanytarsus	0.08
GDIP3801-22	Insecta	1.00	Diptera	1.00	Chironomidae	1.00	Chironominae	1.00	Harnischia	1.00
GDIP3783-22	Insecta	1.00	Diptera	1.00	Chironomidae	1.00	Chironominae	1.00	Cryptochironomus	1.00
GDIP3803-22	Insecta	1.00	Diptera	1.00	Chironomidae	1.00	Chironominae	1.00	Chironomus	0.77
GDIP3818-22	Insecta	1.00	Diptera	1.00	Chironomidae	1.00	Orthocladiinae	1.00	Smittia	1.00
GDIP3820-22	Insecta	1.00	Diptera	1.00	Chironomidae	1.00	Orthocladiinae	1.00	Corynoneura	1.00
GDIP3821-22	Insecta	1.00	Diptera	1.00	Chironomidae	1.00	Orthocladiinae	1.00	Corynoneura	1.00
GDIP3822-22	Insecta	1.00	Diptera	1.00	Chironomidae	1.00	Orthocladiinae	1.00	Corynoneura	1.00
GDIP3824-22	Insecta	1.00	Diptera	1.00	Chironomidae	1.00	Orthocladiinae	1.00	Smittia	1.00
GDIP3829-22	Insecta	1.00	Diptera	1.00	Chironomidae	1.00	Chironominae	1.00	Benthalia	1.00
GDIP3804-22	Insecta	1.00	Diptera	1.00	Chironomidae	1.00	Chironominae	1.00	Chironomus	0.61
GEPH017-18	Insecta	1.00	Ephemeroptera	1.00	Baetidae	1.00	Baetinae	1.00	Nigrobaetis	1.00
GEPH032-18	Insecta	0.94	Diptera	0.31	Chironomidae	0.16	Baetinae	0.13	Baetis	0.10
GEPH045-18	Insecta	1.00	Diptera	0.48	Chironomidae	0.12	Orthocladiinae	0.05	Simulium	0.04
GEPH056-18	Insecta	0.99	Diptera	0.42	Chironomidae	0.13	dummy_Potamanthidae	0.06	Potamanthus	0.06
GEPH061-18	Insecta	0.99	Diptera	0.53	Chironomidae	0.19	Chironominae	0.12	Leuctra	0.04
GEPH064-18	Insecta	1.00	Diptera	0.60	Chironomidae	0.25	Chironominae	0.13	Thaumalea	0.05
GEPH062-18	Insecta	0.96	Coleoptera	0.40	Chironomidae	0.12	Chironominae	0.07	Cricotopus	0.03
GDIP3826-22	Insecta	1.00	Diptera	1.00	Chironomidae	1.00	Orthocladiinae	1.00	Smittia	1.00
GEPH069-18	Insecta	0.99	Diptera	0.52	Chironomidae	0.14	Orthocladiinae	0.11	Serratella	0.07
GEPH075-18	Insecta	1.00	Diptera	0.57	Chironomidae	0.16	Orthocladiinae	0.10	Tipula	0.09
GEPH076-18	Insecta	0.98	Diptera	0.50	Chironomidae	0.10	Orthocladiinae	0.07	Leuctra	0.03
GEPH118-18	Insecta	0.89	Diptera	0.32	Chironomidae	0.15	Baetinae	0.09	Baetis	0.07
GEPH103-18	Insecta	0.99	Diptera	0.46	Chironomidae	0.19	Orthocladiinae	0.10	Clusia	0.03
GEPH124-18	Insecta	1.00	Diptera	0.57	Chironomidae	0.19	Medeterinae	0.13	Medetera	0.12
GEPH058-18	Insecta	1.00	Diptera	0.48	Chironomidae	0.19	Orthocladiinae	0.11	Orthocladius	0.04
GESCI213-17	Insecta	0.99	Diptera	0.47	Sciaridae	0.23	dummy_Sciaridae	0.23	Bradysia	0.06
GKBRA165-16	Insecta	1.00	Diptera	0.83	Chironomidae	0.23	Tanypodinae	0.09	Tipula	0.05
GKBRA209-16	Insecta	1.00	Diptera	0.71	Psychodidae	0.11	Psychodinae	0.11	Sylvicola	0.04
GKBRA206-16	Insecta	1.00	Diptera	0.75	Psychodidae	0.09	Psychodinae	0.09	Berdeniella	0.05
GKBRA210-16	Insecta	1.00	Diptera	0.72	Psychodidae	0.12	Psychodinae	0.12	Pneumia	0.05
GMGMA047-14	Insecta	1.00	Diptera	0.97	Agromyzidae	0.89	Phytomyzinae	0.89	Phytomyza	0.89
GEPH125-18	Insecta	0.96	Coleoptera	0.31	Chironomidae	0.17	Baetinae	0.12	Baetis	0.11
GMGMA1092-14	Insecta	0.99	Hymenoptera	0.87	Halictidae	0.65	Halictinae	0.65	Lasioglossum	0.46
GMGMA1030-14	Insecta	1.00	Hymenoptera	0.95	Pemphredonidae	0.75	Pemphredoninae	0.75	Passaloecus	0.73
GMGMA1038-14	Insecta	1.00	Hymenoptera	0.95	Ichneumonidae	0.91	Campopleginae	0.50	Diadegma	0.22
GMGMA1138-14	Insecta	0.97	Hymenoptera	0.60	Ichneumonidae	0.10	Gasteruptiinae	0.08	Gasteruption	0.08
GMGMA1060-14	Insecta	1.00	Lepidoptera	0.75	Crambidae	0.20	Gelechiinae	0.09	Scopula	0.04
GMGMA1171-14	Insecta	1.00	Coleoptera	0.64	Mordellidae	0.15	Mordellinae	0.15	Mordellistena	0.15
GMGMA1177-14	Insecta	1.00	Hymenoptera	0.70	Braconidae	0.51	Braconinae	0.43	Bracon	0.43
GMGMA1195-14	Insecta	1.00	Hymenoptera	0.91	Pteromalidae	0.50	Pteromalinae	0.50	Eulonchetron	0.36
GMGMA1202-14	Insecta	1.00	Hymenoptera	0.86	Pteromalidae	0.43	Pteromalinae	0.43	Mesopolobus	0.25
GMGMA1192-14	Insecta	1.00	Hymenoptera	0.88	Ichneumonidae	0.83	Campopleginae	0.26	Diadegma	0.15
GMGMA1226-14	Insecta	0.99	Hymenoptera	0.44	Ichneumonidae	0.17	Crabroninae	0.07	Mesochorus	0.06
GMGMA1238-14	Insecta	0.95	Hymenoptera	0.55	Braconidae	0.16	Crabroninae	0.07	Colastes	0.07
GMGMA1357-14	Insecta	1.00	Diptera	0.56	Sciaridae	0.20	dummy_Sciaridae	0.20	Cratyna	0.06
GMGMA1360-14	Insecta	1.00	Diptera	0.90	Phoridae	0.11	Anthomyiinae	0.08	Hybomitra	0.04
GMGMA1214-14	Insecta	1.00	Hymenoptera	0.81	Pteromalidae	0.55	Pteromalinae	0.55	Eulonchetron	0.40
GMGMA1373-14	Insecta	0.99	Hymenoptera	0.37	Ichneumonidae	0.12	Nematinae	0.05	Pamphilius	0.04
GMGMA1442-14	Insecta	1.00	Hymenoptera	1.00	Ichneumonidae	1.00	Campopleginae	0.99	Diadegma	0.52
GMGMA1478-14	Insecta	1.00	Hymenoptera	0.89	Halictidae	0.72	Halictinae	0.72	Lasioglossum	0.60
GMGMA151-14	Insecta	1.00	Coleoptera	0.63	Staphylinidae	0.24	Aleocharinae	0.16	Aleochara	0.05
GMGMA1196-14	Insecta	1.00	Hymenoptera	1.00	Ichneumonidae	1.00	Campopleginae	0.97	Diadegma	0.48
GMGMA1532-14	Insecta	1.00	Coleoptera	0.90	Cerambycidae	0.72	Cerambycinae	0.70	Xylotrechus	0.69
GMGMA1548-14	Insecta	1.00	Coleoptera	0.64	Staphylinidae	0.23	Aleocharinae	0.15	Atheta	0.05
GMGMA1574-14	Insecta	0.98	Hymenoptera	0.50	Crabronidae	0.23	Crabroninae	0.23	Crossocerus	0.11
GMGMA1578-14	Insecta	1.00	Diptera	1.00	Phoridae	1.00	Phorinae	1.00	Aenigmatias	1.00
